workerid,proliferate.condition,Word,content,exp,object,response,rt,slide_number_in_experiment,speakerGender,speakerName,utterance,error
28,experiment,tweet,Frank got a cat,stim,,yes,2758,41,M,William,Did Kathleen tweet that Frank got a cat?,
115,experiment,,,,,5b4ccba2e893120001247e9e,0,1,,,,
115,experiment,,,,Linda,Linda,0,2,,,bot_check,
115,experiment,facinate,Danny ate the last cupcake,stim,,yes,5136,9,F,Linda,Is Laura fascinated that Danny ate the last cupcake?,
115,experiment,promise,Danielle painted her room,stim,,yes,6095,10,F,Betty,Did Manuel promise that Danielle painted her room?,
115,experiment,,Hendrick's car was expensive,control,,no,4976,11,F,Michelle,Was Hendrick's car expensive?,
115,experiment,irritate,Grace visited her sister,stim,,yes,4513,12,M,Kenneth,Is Andrew irritated that Grace visited her sister?,
115,experiment,fantasize,Emilia looked after the kids,stim,,no,5080,13,M,Christopher,Did Ben fantasize that Emilia looked after the kids?,
115,experiment,cringe,Louis went swimming,stim,,yes,4209,14,F,Lisa,Did Ruth cringe that Louis went swimming?,
115,experiment,insult,Zoe calculated the tip,stim,,yes,5248,15,F,Sandra,Is Justin insulted that Zoe calculated the tip?,
115,experiment,testify,Mary planted a tree,stim,,yes,5449,16,F,Nancy,Did Colby testify that Mary planted a tree?,
115,experiment,expose,Courtney woke up early yesterday,stim,,yes,6024,17,M,William,Did Jerry expose that Courtney woke up early yesterday?,
115,experiment,,Zack is coming to the meeting tomorrow,control,,no,2664,18,F,Susan,Is Zack coming to the meeting tomorrow?,
115,experiment,weep,Audrey went to a party,stim,,yes,2104,19,M,Steven,Did Alan weep that Audrey went to a party?,
115,experiment,,Madison had a baby,control,,no,3719,20,M,Robert,Did Madison have a baby?,
115,experiment,,Vanessa is good at math,control,,no,1080,21,M,Thomas,Is Vanessa good at math?,
115,experiment,surprise,Jason made a cake,stim,,yes,1175,22,M,David,Is Kaitlin surprised that Jason made a cake?,
115,experiment,retract,Valerie booked the venue,stim,,yes,2799,23,M,Logan,Did Kevin retract that Valerie booked the venue?,
115,experiment,disgust,Frank got a cat,stim,,yes,4264,24,F,Carol,Is Cynthia disgusted that Frank got a cat?,
115,experiment,,Mary's aunt is sick,control,,no,1311,25,F,Dorothy,Is Mary's aunt sick?,
115,experiment,thrill,Josie went on vacation to France,stim,,yes,5231,26,F,Jennifer,Is Francisco thrilled that Josie went on vacation to France?,
115,experiment,aggravate,Molly attended a conference last week,stim,,yes,4520,27,F,Elizabeth,Is Noah aggravated that Molly attended a conference last week?,
115,experiment,pray,Jon went out for dinner,stim,,yes,1367,28,F,Jessica,Did Brenda pray that Jon went out for dinner?,
115,experiment,bet,Owen shoveled snow last winter,stim,,yes,1839,29,M,Matthew,Did Nicole bet that Owen shoveled snow last winter?,
115,experiment,charm,Hannah called her parents,stim,,yes,1311,30,F,Donna,Is Dennis charmed that Hannah called her parents?,
115,experiment,express,Mia drank 2 cocktails last night,stim,,yes,2128,31,F,Helen,Did Scott express that Mia drank 2 cocktails last night?,
115,experiment,suppose,Connor fell from a tree,stim,,yes,791,32,M,Mark,Did Sharon suppose that Connor fell from a tree?,
115,experiment,dictate,Emily bought a car yesterday,stim,,yes,2175,33,F,Margaret,Did Brian dictate that Emily bought a car yesterday?,
115,experiment,enjoy,Sophia got a tattoo,stim,,yes,1031,34,F,Kimberly,Did Ray enjoy that Sophia got a tattoo?,
115,experiment,think,Olivia left her job,stim,,yes,2728,35,M,James,Did Tim think that Olivia left her job?,
115,experiment,simulate,Emma studied on Saturday morning,stim,,yes,1311,36,F,Ashley,Did Bobby simulate that Emma studied on Saturday morning?,
115,experiment,whine,Dylan argued with his parents,stim,,yes,695,37,M,George,Did Stephanie whine that Dylan argued with his parents?,
115,experiment,offend,Fred missed the train,stim,,yes,1343,38,M,Richard,Is Heather offended that Fred missed the train?,
115,experiment,distress,Natasha got a promotion,stim,,yes,1183,39,F,Karen,Is Eli distressed that Natasha got a promotion?,
115,experiment,alarm,Isabella ate a steak on Sunday,stim,,yes,719,40,M,Paul,Is Patrick alarmed that Isabella ate a steak on Sunday?,
115,experiment,,Todd played football in high school,control,,yes,2320,41,F,Sarah,Did Todd play football in high school?,
185,experiment,,,,,5c28c65636efd800010f30fb,0,1,,,,
185,experiment,,,,Jennifer,Jennifer,0,2,,,bot_check,
185,experiment,charm,Jayden rented a car,stim,,no,7623,9,M,Thomas,Is Heather charmed that Jayden rented a car?,
185,experiment,testify,Connor fell from a tree,stim,,no,3980,10,F,Sarah,Did Amanda testify that Connor fell from a tree?,
185,experiment,insult,Owen shoveled snow last winter,stim,,no,3568,11,M,Logan,Is Nicole insulted that Owen shoveled snow last winter?,
185,experiment,squeal,Molly attended a conference last week,stim,,no,5329,12,F,Nancy,Did Eli squeal that Molly attended a conference last week?,
185,experiment,anticipate,Hannah called her parents,stim,,no,6703,13,M,Robert,Did Jerry anticipate that Hannah called her parents?,
185,experiment,write,Julian cleaned his room,stim,,no,4593,14,F,Susan,Did Kathleen write that Julian cleaned his room?,
185,experiment,love,Olivia left her job,stim,,yes,4503,15,M,George,Did Manuel love that Olivia left her job?,
185,experiment,suppose,Jon went out for dinner,stim,,no,5264,16,F,Helen,Did Brenda suppose that Jon went out for dinner?,
185,experiment,shock,Charley spilled the wine,stim,,yes,4848,17,M,Matthew,Is Ruth shocked that Charley spilled the wine?,
185,experiment,,Madison had a baby,control,,no,3096,18,F,Betty,Did Madison have a baby?,
185,experiment,facinate,Emily bought a car yesterday,stim,,yes,4688,19,M,Paul,Is Dennis fascinated that Emily bought a car yesterday?,
185,experiment,require,Danielle painted her room,stim,,yes,6351,20,F,Margaret,Did Bobby require that Danielle painted her room?,
185,experiment,,Todd played football in high school,control,,yes,2776,21,M,Kenneth,Did Todd play football in high school?,
185,experiment,tweet,Mia drank 2 cocktails last night,stim,,no,5391,22,F,Ashley,Did Francisco tweet that Mia drank 2 cocktails last night?,
185,experiment,joke,Audrey went to a party,stim,,no,5967,23,F,Jennifer,Did Brian joke that Audrey went to a party?,
185,experiment,bet,Cole celebrated his friend's birthday,stim,,yes,6728,24,M,Richard,Did Laura bet that Cole celebrated his friend's birthday?,
185,experiment,,Mary's aunt is sick,control,,no,3632,25,F,Jessica,Is Mary's aunt sick?,
185,experiment,gossip,Valerie booked the venue,stim,,no,6728,26,M,James,Did Alan gossip that Valerie booked the venue?,
185,experiment,pain,Allen went to the museum,stim,,yes,6352,27,M,David,Is Sharon pained that Allen went to the museum?,
185,experiment,weep,Frank got a cat,stim,,yes,2968,28,F,Michelle,Did Regina weep that Frank got a cat?,
185,experiment,thrill,Sophia got a tattoo,stim,,yes,3248,29,F,Sandra,Is Andrew thrilled that Sophia got a tattoo?,
185,experiment,scream,Jason made a cake,stim,,no,3888,30,F,Lisa,Did Stephanie scream that Jason made a cake?,
185,experiment,feel,Isabella ate a steak on Sunday,stim,,no,4976,31,M,Steven,Did Ben feel that Isabella ate a steak on Sunday?,
185,experiment,trouble,Louis went swimming,stim,,yes,3321,32,F,Donna,Is Shirley troubled that Louis went swimming?,
185,experiment,think,Fred missed the train,stim,,no,4112,33,M,Christopher,Did Anna think that Fred missed the train?,
185,experiment,compute,Dylan argued with his parents,stim,,no,4688,34,F,Carol,Did Cynthia compute that Dylan argued with his parents?,
185,experiment,aggravate,Emilia looked after the kids,stim,,yes,4719,35,M,William,Is Noah aggravated that Emilia looked after the kids?,
185,experiment,,Vanessa is good at math,control,,no,2519,36,F,Kimberly,Is Vanessa good at math?,
185,experiment,,Hendrick's car was expensive,control,,no,3608,37,F,Linda,Was Hendrick's car expensive?,
185,experiment,torture,Mary planted a tree,stim,,yes,4952,38,F,Elizabeth,Is Justin tortured that Mary planted a tree?,
185,experiment,,Zack is coming to the meeting tomorrow,control,,no,2935,39,F,Dorothy,Is Zack coming to the meeting tomorrow?,
185,experiment,elaborate,Josh learned to ride a bike yesterday,stim,,yes,4432,40,M,Mark,Did Kaitlin elaborate that Josh learned to ride a bike yesterday?,
185,experiment,whine,Danny ate the last cupcake,stim,,yes,3991,41,F,Karen,Did Catherine whine that Danny ate the last cupcake?,
69,experiment,,,,,5686e598369319000b268e63,0,1,,,,
69,experiment,,,,Linda,Linda,0,2,,,bot_check,
69,experiment,celebrate,Emily bought a car yesterday,stim,,yes,7151,9,F,Jessica,Did Jerry celebrate that Emily bought a car yesterday?,
69,experiment,scream,Charley spilled the wine,stim,,no,7094,10,F,Dorothy,Did Stephanie scream that Charley spilled the wine?,
69,experiment,feel,Lucas bought new shoes,stim,,no,5665,11,F,Susan,Did Catherine feel that Lucas bought new shoes?,
69,experiment,,Vanessa is good at math,control,,no,4832,12,M,Christopher,Is Vanessa good at math?,
69,experiment,squeal,Fred missed the train,stim,,no,8242,13,M,Logan,Did Sharon squeal that Fred missed the train?,
69,experiment,require,Zoe calculated the tip,stim,,no,5889,14,F,Nancy,Did Scott require that Zoe calculated the tip?,
69,experiment,suppose,Jackson ran 10 miles,stim,,no,4361,15,F,Donna,Did Regina suppose that Jackson ran 10 miles?,
69,experiment,,Madison had a baby,control,,no,3160,16,M,Robert,Did Madison have a baby?,
69,experiment,,Mary's aunt is sick,control,,no,4264,17,F,Helen,Is Mary's aunt sick?,
69,experiment,,Zack is coming to the meeting tomorrow,control,,no,3584,18,M,Thomas,Is Zack coming to the meeting tomorrow?,
69,experiment,amuse,Dylan argued with his parents,stim,,yes,7401,19,M,William,Is Melissa amused that Dylan argued with his parents?,
69,experiment,,Todd played football in high school,control,,no,2752,20,M,Steven,Did Todd play football in high school?,
69,experiment,facinate,Jason made a cake,stim,,yes,5712,21,F,Sarah,Is Brenda fascinated that Jason made a cake?,
69,experiment,write,Mary planted a tree,stim,,no,5696,22,M,Kenneth,Did Manuel write that Mary planted a tree?,
69,experiment,surprise,Josie went on vacation to France,stim,,yes,5393,23,F,Betty,Is Justin surprised that Josie went on vacation to France?,
69,experiment,shock,Cole celebrated his friend's birthday,stim,,yes,7889,24,M,Mark,Is Nicole shocked that Cole celebrated his friend's birthday?,
69,experiment,weep,Molly attended a conference last week,stim,,yes,4720,25,F,Sandra,Did Colby weep that Molly attended a conference last week?,
69,experiment,resent,Jayden rented a car,stim,,yes,3416,26,M,Matthew,Did Cynthia resent that Jayden rented a car?,
69,experiment,insult,Jon went out for dinner,stim,,yes,4008,27,F,Lisa,Is Rebecca insulted that Jon went out for dinner?,
69,experiment,pain,Hannah called her parents,stim,,yes,5745,28,F,Margaret,Is Noah pained that Hannah called her parents?,
69,experiment,distress,Grace visited her sister,stim,,yes,3624,29,F,Kimberly,Is Alan distressed that Grace visited her sister?,
69,experiment,elaborate,Valerie booked the venue,stim,,no,4705,30,M,Richard,Did Brian elaborate that Valerie booked the venue?,
69,experiment,expose,Courtney woke up early yesterday,stim,,no,6704,31,M,Paul,Did Ray expose that Courtney woke up early yesterday?,
69,experiment,embarrass,Isabella ate a steak on Sunday,stim,,yes,4345,32,F,Carol,Is Bobby embarrassed that Isabella ate a steak on Sunday?,
69,experiment,simulate,Louis went swimming,stim,,no,4960,33,F,Jennifer,Did Heather simulate that Louis went swimming?,
69,experiment,offend,Tony had a drink last night,stim,,yes,4705,34,F,Karen,Is Anna offended that Tony had a drink last night?,
69,experiment,murmur,Allen went to the museum,stim,,no,9913,35,F,Michelle,Did Kaitlin murmur that Allen went to the museum?,
69,experiment,,Hendrick's car was expensive,control,,no,3216,36,M,George,Was Hendrick's car expensive?,
69,experiment,tweet,Natasha got a promotion,stim,,no,6417,37,F,Linda,Did Dennis tweet that Natasha got a promotion?,
69,experiment,irritate,Olivia left her job,stim,,yes,4416,38,F,Elizabeth,Is Francisco irritated that Olivia left her job?,
69,experiment,think,Mia drank 2 cocktails last night,stim,,no,4393,39,M,James,Did Tim think that Mia drank 2 cocktails last night?,
69,experiment,charm,Frank got a cat,stim,,yes,5248,40,F,Ashley,Is Laura charmed that Frank got a cat?,
69,experiment,testify,Audrey went to a party,stim,,no,5080,41,M,David,Did Andrew testify that Audrey went to a party?,
91,experiment,,,,,5e6bc8dd966aa3000c8b2205,0,1,,,,
91,experiment,,,,Mary,Mary,0,2,,,bot_check,
91,experiment,alarm,Emilia looked after the kids,stim,,no,3308,9,F,Sandra,Is Francisco alarmed that Emilia looked after the kids?,
91,experiment,envision,Molly attended a conference last week,stim,,no,3486,10,F,Jessica,Did Tim envision that Molly attended a conference last week?,
91,experiment,cringe,Hannah called her parents,stim,,yes,2625,11,F,Linda,Did Kevin cringe that Hannah called her parents?,
91,experiment,,Hendrick's car was expensive,control,,no,2625,12,M,Mark,Was Hendrick's car expensive?,
91,experiment,aggravate,Lucas bought new shoes,stim,,yes,3938,13,F,Nancy,Is Brenda aggravated that Lucas bought new shoes?,
91,experiment,,Madison had a baby,control,,no,2029,14,F,Dorothy,Did Madison have a baby?,
91,experiment,enjoy,Emily bought a car yesterday,stim,,yes,4199,15,F,Susan,Did Andrew enjoy that Emily bought a car yesterday?,
91,experiment,squeal,Allen went to the museum,stim,,yes,2062,16,M,Paul,Did Nicole squeal that Allen went to the museum?,
91,experiment,,Zack is coming to the meeting tomorrow,control,,no,1587,17,M,Steven,Is Zack coming to the meeting tomorrow?,
91,experiment,suppose,Frank got a cat,stim,,no,3008,18,M,David,Did Melissa suppose that Frank got a cat?,
91,experiment,amuse,Jayden rented a car,stim,,yes,2731,19,F,Betty,Is Amanda amused that Jayden rented a car?,
91,experiment,,Todd played football in high school,control,,no,1293,20,M,Christopher,Did Todd play football in high school?,
91,experiment,simulate,Louis went swimming,stim,,no,2793,21,F,Jennifer,Did Sharon simulate that Louis went swimming?,
91,experiment,fantasize,Grace visited her sister,stim,,no,1827,22,M,Kenneth,Did Eli fantasize that Grace visited her sister?,
91,experiment,feel,Valerie booked the venue,stim,,no,2219,23,F,Karen,Did Manuel feel that Valerie booked the venue?,
91,experiment,distress,Connor fell from a tree,stim,,yes,1825,24,F,Helen,Is Heather distressed that Connor fell from a tree?,
91,experiment,anticipate,Charley spilled the wine,stim,,no,3116,25,M,James,Did Regina anticipate that Charley spilled the wine?,
91,experiment,thrill,Danielle painted her room,stim,,yes,2470,26,M,Richard,Is Colby thrilled that Danielle painted her room?,
91,experiment,torture,Danny ate the last cupcake,stim,,yes,1794,27,M,Matthew,Is Amy tortured that Danny ate the last cupcake?,
91,experiment,tweet,Mary planted a tree,stim,,yes,2699,28,F,Ashley,Did Brian tweet that Mary planted a tree?,
91,experiment,testify,Josh learned to ride a bike yesterday,stim,,no,3465,29,M,William,Did Laura testify that Josh learned to ride a bike yesterday?,
91,experiment,promise,Isabella ate a steak on Sunday,stim,,no,3715,30,F,Kimberly,Did Patrick promise that Isabella ate a steak on Sunday?,
91,experiment,bet,Sophia got a tattoo,stim,,no,1942,31,F,Lisa,Did Justin bet that Sophia got a tattoo?,
91,experiment,,Mary's aunt is sick,control,,no,1513,32,F,Carol,Is Mary's aunt sick?,
91,experiment,,Vanessa is good at math,control,,no,1175,33,F,Elizabeth,Is Vanessa good at math?,
91,experiment,compute,Julian cleaned his room,stim,,no,2091,34,F,Sarah,Did Stephanie compute that Julian cleaned his room?,
91,experiment,celebrate,Zoe calculated the tip,stim,,yes,1718,35,F,Michelle,Did Alan celebrate that Zoe calculated the tip?,
